text	label	label_id	graph	sen_id	labels
Der Gemeinderat hat in seiner Sitzung am 30. September 1998 Pr. Zl. 332 GPZ/98, den folgenden Beschluß gefaßt: In Festsetzung des Flächenwidmungsplanes und des Bebauungsplanes für das im Antragsplan Nr. 6770 mit der rot strichpunktierten Linie umschriebene Gebiet zwischen Mariahilfer Straße, Arnsteingasse, Sechshauser Straße, Grimmgasse und Dadlergasse im	NOT	0	(u_5 / fassen  :2 (u_12 / Festsetzung  :0 (u_13 / COORD  :0 (u_14 / Bebauungsplanes)  :0 (u_15 / Flaechenwidmungsplanes)  :0 (u_2550 / Arnsteingasse)  :0 (u_289 / Strasse  :0 (u_1361 / Sechshauser))  :0 (u_2551 / Dadlergasse)  :0 (u_2552 / Grimmgasse)  :0 (u_524 / Mariahilfer))  :0 (u_8 / in  :1 (u_7 / umschrieben  :1-of (u_26 / mit  :2 (u_23 / Linie  :0 (u_24 / strichpunktiert  :0 (u_25 / rot)))))  :2 (u_9 / Antragsplan  :0 (u_10 / NrPERIOD  :0 (u_2549 / X6770)))  :1 u_5  :2 (u_33 / Sitzung  :1-of (u_31 / an  :2 (u_70 / September))))  :1-of (u_22 / fuer  :2 (u_6 / Gebiet  :0 u_7  :1-of (u_16 / zwischen  :2 u_13))))  :2 (u_27 / Beschluss  :0 (u_28 / folgend))  :2 (u_605 / PrPERIOD  :0 (u_1409 / GPZSLASH98)  :0 (u_2553 / X332)  :0 (u_607 / ZlPERIOD))  :0 (u_29 / haben)  :1 (u_30 / Gemeinderat))	6770_0_2	[]
Bezirk, Kat.G. Rudolfsheim und Sechshaus sowie in Festsetzung einer Schutzzone gemäß § 7 (1) der BO für Wien für einen Teil des Plangebietes werden unter Anwendung des § 1 der BO für Wien folgende Bestimmungen getroffen:	NOT	0	(u_34 / treffen  :2 (u_35 / Bestimmung  :0 (u_28 / folgend))  :2 (u_13 / COORD  :0 (u_2554 / Sechshaus)  :0 (u_1180 / KatPERIODGPERIOD)  :0 (u_1364 / Rudolfsheim)  :0 (u_12 / Festsetzung  :0 (u_516 / Schutzzone  :0 (u_42 / BO  :1-of (u_22 / fuer  :2 (u_44 / Wien)  :1 u_12  :2 (u_324 / Teil  :0 (u_52 / Plangebiet))))  :1-of (u_57 / gemaess  :2 (u_40 / PARAGRAPH  :0 u_42  :0 (u_43 / X1))))  :0 (u_8 / in))  :0 (u_354 / Bezirk))  :1-of (u_38 / unter  :2 (u_39 / Anwendung  :0 u_40)))	6770_1_0	[]
Der bisher gültige Flächenwidmungsplan und Bebauungsplan verliert seine weitere Rechtskraft.	NOT	0	(u_45 / verlieren  :2 (u_46 / Rechtskraft  :0 (u_47 / weit))  :1 (u_13 / COORD  :0 (u_54 / Bebauungsplan)  :0 (u_66 / Flaechenwidmungsplan)  :0 (u_162 / gueltig  :0 (u_163 / bisher))))	6770_2_0	[]
Die roten Planzeichen gelten als neu festgesetzt.	NOT	0	(u_164 / gelten  :2 (u_165 / festsetzen  :0 (u_166 / neu  :0 (u_91 / als)))  :1 (u_72 / Planzeichen  :0 (u_25 / rot)))	6770_4_0	[]
"Für die rechtliche Bedeutung der Planzeichen ist die beiliegende „Zeichenerklärung für den Flächenwidmungsplan und den Bebauungsplan"" (§§ 4 und 5 der Bauordnung für Wien) vom"	NOT	0	(u_64 / Zeichenerklaerung  :0 (u_65 / beiliegend)  :1-of (u_69 / von  :2 (u_121 / der))  :1-of (u_22 / fuer  :2 (u_13 / COORD  :0 (u_54 / Bebauungsplan  :0 (u_67 / PARAGRAPHPARAGRAPH  :0 u_41  :0 u_13))  :0 (u_66 / Flaechenwidmungsplan)  :0 (u_58 / X5)  :0 (u_68 / X4))  :1 (u_41 / Bauordnung)  :2 (u_44 / Wien)  :2 (u_71 / Bedeutung  :0 (u_72 / Planzeichen)  :0 (u_73 / rechtlich))))	6770_4_1	[]
September 1996 maßgebend, die einen Bestandteil dieses Beschlusses bildet.	NOT	0	(u_63 / massgebend  :0 (u_70 / September))	6770_5_0	[]
Seite - 2 -	NOT	0	(u_191 / Seite  :0 (u_181 / X2))	6770_5_1	[]
Für die Querschnitte der Verkehrsflächen gemäß § 5 (2) lit. c der BO für Wien wird bestimmt, daß bei einer Straßenbreite unter 10,0 m entlang der Fluchtlinien Gehsteige mit mindestens 0,8 m Breite, bei einer Straßenbreite von 10,0 m bis unter 16,0 m entlang der Fluchtlinien Gehsteige mit mindestens 1,5 m Breite und bei einer Straßenbreite ab 16,0 m entlang der Fluchtlinien Gehsteige mit mindestens 2,0 m Breite herzustellen sind.	NOT	0	(u_77 / bestimmen  :2 (u_78 / herstellen  :0 (u_79 / OBL)  :2 (u_175 / Strassenbreite  :0 (u_174 / bei  :1 u_78  :2 u_175)  :1-of (u_219 / ab  :2 (u_82 / m  :0 (u_89 / X16COMMA0)  :0 (u_178 / X1COMMA5  :0 (u_84 / mindestens))  :0 (u_38 / unter  :1 u_175  :2 u_82)  :0 (u_176 / X10COMMA0)  :0 (u_83 / X2COMMA0  :0 u_84)  :0 (u_532 / X0COMMA8  :0 u_84)))  :1-of (u_86 / entlang  :2 (u_87 / Fluchtlinie  :1-of (u_26 / mit  :2 (u_81 / Breite  :0 u_82)  :1 u_78))  :1 u_78)  :1-of (u_169 / bis  :2 u_82)  :1-of (u_69 / von  :2 u_82))  :0 (u_177 / dass))  :1-of (u_22 / fuer  :2 (u_75 / Querschnitte  :0 (u_76 / Verkehrsflaeche  :1-of (u_57 / gemaess  :2 (u_40 / PARAGRAPH  :0 (u_180 / c  :0 u_42)))))  :1 (u_42 / BO)  :2 (u_44 / Wien)))	6770_6_0	['GehsteigbreiteMin', 'StrassenbreiteMin', 'StrassenbreiteVonBis', 'StrassenbreiteMax', 'AnFluchtlinie']
Für die Verkehrsflächen Reindorfgasse, Oelweingasse und Schwendergasse sind Vorkehrungen zu treffen, daß die Pflanzung von Bäumen möglich ist.	NOT	0	(u_34 / treffen  :0 (u_93 / moeglich  :1 (u_662 / Pflanzung)  :1-of (u_69 / von  :2 (u_783 / Baum)))  :0 (u_79 / OBL)  :2 (u_782 / Vorkehrung)  :1-of (u_22 / fuer  :2 (u_76 / Verkehrsflaeche)))	6770_6_1	['VorkehrungBepflanzung', 'VerkehrsflaecheID']
Gemäß § 5 (4) der BO für Wien wird bestimmt:	NOT	0	(u_57 / gemaess  :1 (u_77 / bestimmen)  :2 (u_40 / PARAGRAPH  :0 (u_42 / BO  :1-of (u_22 / fuer  :2 (u_44 / Wien)))))	6770_7_0	[]
Für das gesamte Plangebiet gültige Bestimmungen:	NOT	0	(u_35 / Bestimmung  :0 (u_162 / gueltig  :1-of (u_22 / fuer  :2 (u_52 / Plangebiet  :0 (u_113 / gesamt)))))	6770_8_0	['GesamtePlangebiet']
An allen öffentlichen Verkehrsflächen ist die Errichtung von Erkern, Balkonen, und Loggien an den Baulinien untersagt.	NOT	0	(u_360 / FOR  :1 (u_200 / Errichtung  :1-of (u_69 / von  :2 (u_13 / COORD  :0 (u_527 / Balkon)  :0 (u_528 / Loggien)  :0 (u_530 / Erker))))  :1-of (u_31 / an  :2 (u_493 / Baulinie)  :2 (u_76 / Verkehrsflaeche  :0 (u_317 / oeffentlich))))	6770_9_0	['AnFluchtlinie', 'VorbautenVerbot', 'AnOeffentlichenVerkehrsflaechen']
Bauelemente, die der Gliederung und architektonischen Gestaltung der Schauseiten der Gebäude dienen, dürfen an Straßen bis zu einer Breite von 16,0 m höchstens 0,6 m, an Straßen von mehr als 16,0 m Breite höchstens 0,8 m über die Baulinie vorragen.	NOT	0	(u_531 / vorragen  :2 (u_82 / m  :0 (u_532 / X0COMMA8  :0 (u_110 / hoechstens))  :0 (u_89 / X16COMMA0  :0 (u_90 / mehr))  :0 (u_534 / X0COMMA6  :0 u_110))  :2 (u_289 / Strasse  :0 (u_31 / an  :1 u_531  :2 u_289)  :1-of (u_69 / von  :1 (u_81 / Breite  :0 u_82  :0 (u_171 / zu)  :1-of (u_91 / als  :2 u_82))  :2 u_82))  :0 (u_111 / PER)  :1 (u_533 / Bauelement  :0 (u_438 / dienen  :1 (u_121 / der)))  :1-of (u_122 / ueber  :2 (u_493 / Baulinie))  :1-of (u_169 / bis  :2 u_81))	6770_9_1	['StrassenbreiteMin', 'StrassenbreiteMax', 'VorstehendeBauelementeAusladungMax']
Der höchste Punkt des Daches der zur Errichtung gelangenden Gebäude darf nicht höher als 4,5 m über der tatsächlich errichteten Gebäudehöhe liegen.	NOT	0	(u_48 / liegen  :0 (u_194 / hoch  :1-of (u_91 / als  :2 (u_82 / m  :0 (u_109 / X4COMMA5))))  :0 (u_195 / NEG)  :0 (u_111 / PER)  :1 (u_196 / Punkt  :0 (u_112 / Dach  :0 (u_138 / Gebaeude  :0 (u_199 / gelangend  :1-of (u_171 / zu  :2 (u_200 / Errichtung)))))  :0 u_194)  :1-of (u_122 / ueber  :2 (u_106 / Gebaeudehoehe  :0 (u_411 / errichtet  :0 (u_198 / tatsaechlich)))))	6770_10_0	['GebaeudeHoeheArt', 'AbschlussDachMaxBezugGebaeude']
Für alle Flächen, für die die gärtnerische Ausgestaltung vorgeschrieben ist, sind bei unterirdischen Baulichkeiten Vorkehrungen zu treffen, daß für das Pflanzen von Bäumen ausreichende Erdkerne vorhanden bleiben.	NOT	0	(u_34 / treffen  :2 (u_1322 / bleiben  :2 (u_1323 / vorhanden  :1-of (u_22 / fuer  :2 (u_781 / Pflanze  :1-of (u_69 / von  :2 (u_783 / Baum)))  :1 u_34  :2 (u_216 / Flaeche  :0 u_1262)  :1 (u_1262 / vorschreiben  :2 (u_74 / Ausgestaltung  :0 (u_218 / gaertnerisch)))  :2 (u_121 / der)))  :1 (u_1324 / Erdkerne  :0 (u_1325 / ausreichend))  :0 (u_177 / dass))  :0 (u_79 / OBL)  :2 (u_782 / Vorkehrung)  :1-of (u_174 / bei  :2 (u_1291 / Baulichkeit  :0 (u_252 / unterirdisch))))	6770_11_0	['AnordnungGaertnerischeAusgestaltung', 'VorkehrungBepflanzung', 'UnterirdischeBaulichkeiten']
Pro Bauplatz darf nur ein Nebengebäude bis zu einer bebauten Fläche von maximal 30 m² errichtet werden.	NOT	0	(u_245 / errichten  :2 (u_227 / Nebengebaeude)  :0 (u_246 / nur)  :0 (u_111 / PER)  :1-of (u_169 / bis  :2 (u_216 / Flaeche  :0 (u_308 / bebaut)  :0 (u_171 / zu)  :1-of (u_69 / von  :2 (u_82 / m  :0 (u_224 / X30  :0 (u_249 / maximal))))))  :1-of (u_542 / Pro  :2 (u_222 / Bauplatz)))	6770_12_0	['GebaeudeBautyp', 'BebauteFlaecheMaxNebengebaeude', 'AnzahlGebaeudeMax']
Die Dächer der zur Errichtung gelangenden Nebengebäude sind ab einer Größe von 5 m² entsprechend dem Stand der technischen Wissenschaften als begrünte Flachdächer auszubilden.	NOT	0	(u_228 / ausbilden  :0 (u_79 / OBL)  :2 (u_112 / Dach  :0 (u_227 / Nebengebaeude  :0 (u_199 / gelangend  :1-of (u_171 / zu  :2 (u_200 / Errichtung)))))  :1-of (u_91 / als  :2 (u_139 / Flachdaecher  :0 (u_233 / begruente)))  :1-of (u_234 / entsprechend  :2 (u_134 / Stand  :0 (u_135 / Wissenschaft  :0 (u_136 / technisch))))  :1-of (u_219 / ab  :2 (u_236 / Groesse  :1-of (u_69 / von  :2 (u_82 / m  :0 (u_58 / X5))))))	6770_12_1	['DachflaecheMin', 'GebaeudeBautyp', 'Dachart', 'BegruenungDach']
Technische bzw. der Belichtung dienende Aufbauten sind im erforderlichen Ausmaß zulässig.	NOT	0	(u_111 / PER  :1 (u_238 / Aufbau  :0 (u_239 / dienend  :0 (u_240 / Belichtung))  :0 (u_136 / technisch))  :1-of (u_8 / in  :2 (u_206 / Ausmass  :0 (u_241 / erforderlich))))	6770_12_2	['AufbautenZulaessig']
Einfriedungen an seitlichen und hinteren Grundgrenzen der Liegenschaften im Bauland, für die die gärtnerische Ausgestaltung angeordnet ist, dürfen 2,0 m nicht überragen und ab einer Höhe von 0,5 m den freien Durchblick nicht hindern.	NOT	0	(u_13 / COORD  :0 (u_211 / hindern  :0 u_195  :2 (u_212 / Durchblick  :0 (u_213 / frei))  :1-of (u_219 / ab  :2 (u_220 / Hoehe  :1-of (u_69 / von  :2 u_82))))  :0 (u_105 / ueberragen)  :0 (u_195 / NEG)  :2 (u_82 / m  :0 (u_221 / X0COMMA5)  :0 (u_83 / X2COMMA0))  :0 (u_111 / PER)  :1 (u_214 / Einfriedung  :1-of (u_31 / an  :2 (u_543 / Grundgrenze  :0 (u_322 / anordnen  :2 (u_74 / Ausgestaltung  :0 (u_218 / gaertnerisch))  :1-of (u_22 / fuer  :2 (u_121 / der)))  :0 (u_544 / Liegenschaft  :1-of (u_8 / in  :2 (u_201 / Bauland)))  :0 u_13)))  :0 (u_545 / hinter)  :0 (u_546 / seitlich))	6770_13_0	['AnordnungGaertnerischeAusgestaltung', 'EinfriedungLage', 'EinfriedungHoeheGesamt', 'Widmung', 'EinfriedungAusgestaltung']
Für Teilbereiche des Plangebietes gültige Bestimmungen:	NOT	0	(u_35 / Bestimmung  :0 (u_162 / gueltig  :1-of (u_22 / fuer  :2 (u_386 / Teilbereiche  :0 (u_52 / Plangebiet)))))	6770_14_0	[]
Auf den mit öDg bezeichneten Flächen sind Räume in einer Breite von mindestens 3,0 m und einer lichten Höhe von mindestens 2,5 m für öffentliche Durchgänge von jeder Bebauung freizuhalten.	NOT	0	(u_329 / freihalten  :0 (u_79 / OBL)  :2 (u_330 / Raum)  :1-of (u_22 / fuer  :2 (u_454 / Durchgang  :0 (u_317 / oeffentlich)  :1-of (u_69 / von  :2 (u_334 / Bebauung)  :1 (u_220 / Hoehe  :0 (u_456 / licht))  :2 (u_82 / m  :0 (u_562 / X2COMMA5  :0 (u_84 / mindestens))  :0 (u_302 / X3COMMA0  :0 u_84))  :1 (u_13 / COORD  :0 u_220  :0 (u_81 / Breite)))))  :1-of (u_8 / in  :2 u_13)  :1-of (u_215 / auf  :2 (u_216 / Flaeche  :0 (u_130 / bezeichnet  :1-of (u_26 / mit  :2 (u_561 / oeDg))))))	6770_15_0	['BBAllgemein', 'DurchgangBreite', 'Planzeichen', 'DurchgangHoehe']
Seite - 3 -	NOT	0	(u_191 / Seite)	6770_15_1	[]
Auf der mit Dg bezeichneten Fläche ist ein Durchgang mit einer lichten Höhe von mindestens 2,5 m Höhe von jeder Bebauung freizuhalten.	NOT	0	(u_329 / freihalten  :0 (u_79 / OBL)  :2 (u_454 / Durchgang  :1-of (u_26 / mit  :2 (u_220 / Hoehe  :0 (u_82 / m  :0 (u_562 / X2COMMA5  :0 (u_84 / mindestens)))  :0 (u_456 / licht)  :1-of (u_69 / von  :2 (u_334 / Bebauung)))  :1 (u_130 / bezeichnet)  :2 (u_564 / Dg)))  :1-of (u_215 / auf  :2 (u_216 / Flaeche  :0 u_130)))	6770_16_0	['Planzeichen', 'DurchgangHoehe']
Auf den mit BB1 bezeichneten Flächen ist die Unterbrechung der geschlossenen Bauweise zulässig.	NOT	0	(u_111 / PER  :1 (u_126 / Unterbrechung  :0 (u_127 / Bauweise  :0 (u_128 / geschlossen)))  :1-of (u_215 / auf  :2 (u_216 / Flaeche  :0 (u_130 / bezeichnet  :1-of (u_26 / mit  :2 (u_131 / BB1))))))	6770_17_0	['UnterbrechungGeschlosseneBauweise', 'Planzeichen']
Auf den mit G BB2 bezeichneten Flächen ist die Errichtung von unterirdischen Bauten untersagt.	NOT	0	(u_360 / FOR  :1 (u_200 / Errichtung  :1-of (u_69 / von  :2 (u_251 / Bau  :0 (u_252 / unterirdisch))))  :1-of (u_215 / auf  :2 (u_216 / Flaeche  :0 (u_130 / bezeichnet  :1-of (u_26 / mit  :2 (u_253 / G  :0 (u_140 / BB2)))))))	6770_18_0	['VonBebauungFreizuhalten', 'Widmung', 'Planzeichen']
Innerhalb der mit BB3 bezeichneten Flächen sind die Dächer der Gebäude als begehbare Dachgärten oder Dachterrassen auszubilden, wobei deren Fußbodenoberkante nicht höher als die angegebenen Gebäudehöhen liegen dürfen.	NOT	0	(u_228 / ausbilden  :0 (u_79 / OBL)  :0 (u_48 / liegen  :0 (u_111 / PER)  :0 (u_194 / hoch  :0 (u_195 / NEG))  :1 (u_1113 / Fussbodenoberkante)  :0 (u_172 / wobei)  :1-of (u_91 / als  :2 (u_548 / Gebaeudehoehen  :0 (u_549 / angegeben))  :1 u_228  :2 (u_13 / COORD  :0 (u_550 / Dachterrasse)  :0 (u_551 / Dachgart)  :0 (u_554 / begehbar))))  :2 (u_112 / Dach  :0 (u_138 / Gebaeude))  :1-of (u_51 / innerhalb  :2 (u_216 / Flaeche  :0 (u_130 / bezeichnet  :1-of (u_26 / mit  :2 (u_263 / BB3))))))	6770_19_0	['Planzeichen']
Die Ausgestaltung hat zumindest durch das Aufstellen von mit Erdreich befüllten und bepflanzten Behältern oder Blumentrögen im Ausmaß von mehr als 50 v. H. der Dachfläche zu erfolgen.	NOT	0	(u_29 / haben  :2 (u_1666 / erfolgen  :0 (u_79 / OBL)  :0 (u_2163 / zumindest)  :1-of (u_8 / in  :2 (u_206 / Ausmass))  :1-of (u_404 / durch  :2 (u_2164 / Aufstellen  :1-of (u_69 / von  :2 (u_13 / COORD  :0 (u_2165 / Blumentroegen)  :0 (u_2166 / Behaelter)  :0 (u_2167 / bepflanzt)  :0 (u_2168 / befuellt)  :1-of (u_26 / mit  :2 (u_2169 / Erdreich)))))))  :1 (u_74 / Ausgestaltung))	6770_19_1	['AnteilDachbegruenung']
Bei Nichtbebauung sind die freibleibenden Flächen mit Ausnahme betrieblich benötigter Rangier- und Zufahrtsflächen gärtnerisch auszugestalten.	NOT	0	(u_92 / ausgestalten  :0 (u_79 / OBL)  :0 (u_218 / gaertnerisch)  :2 (u_216 / Flaeche  :0 (u_541 / freibleibend))  :1-of (u_26 / mit  :2 (u_358 / Ausnahme  :0 (u_13 / COORD  :0 (u_538 / Zufahrtsflaechen)  :0 (u_539 / Rangier)  :0 (u_540 / benoetigt  :0 (u_475 / betrieblich)))))  :1-of (u_174 / bei  :2 (u_1767 / Nichtbebauung)))	6770_19_2	['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende']
Bei den auf mit BB4 bezeichneten Grundflächen errichteten Gebäuden dürfen die Fenster der Aufenthaltsräume von Wohnungen im Erdgeschoß nicht zur Verkehrsfläche gerichtet sein.	NOT	0	(u_793 / richten  :0 (u_195 / NEG)  :2 (u_313 / Fenster  :0 (u_794 / Aufenthaltsraeume  :1-of (u_8 / in  :2 (u_316 / Erdgeschoss))  :1-of (u_69 / von  :2 (u_315 / Wohnung))))  :0 (u_111 / PER)  :1-of (u_171 / zu  :2 (u_76 / Verkehrsflaeche))  :1-of (u_174 / bei  :2 (u_138 / Gebaeude  :0 (u_411 / errichtet  :0 (u_129 / Grundflaechen))  :0 (u_130 / bezeichnet  :1-of (u_215 / auf  :2 (u_267 / BB4))))))	6770_20_0	['VerbotFensterZuOeffentlichenVerkehrsflaechen', 'Stockwerk', 'Planzeichen']
Der Abteilungsleiter: Dipl.-Ing. Klaus Vatter Senatsrat	NOT	0	(u_141 / Abteilungsleiter  :0 (u_283 / Klaus  :0 (u_144 / Senatsrat)  :0 (u_284 / Vatter))  :0 (u_142 / DiplPERIODHYPHENIng))	6770_20_1	[]
MAGISTRAT DER STADT WIEN MA 21 B Stadtteilplanung und Flächennutzung Süd-Nordost Plandokument 7671 Festsetzung des Flächenwidmungsplanes und des Bebauungsplanes	NOT	0	(u_0 / MAGISTRAT  :0 (u_1 / STADT  :0 (u_328 / B)  :0 (u_2 / X21)  :0 (u_3 / MA)  :0 (u_4 / WIEN)))	7671_0_0	[]
Der Gemeinderat hat in seiner Sitzung am 28. Juni 2006, Pr. Zl. 2410/2006–GSV, den folgenden Beschluss gefasst: In Festsetzung des Flächenwidmungsplanes und des Bebauungsplanes für das im Antragsplan Nr. 7671 mit der rot strichpunktierten Linie oder den in roter Schrift als „Plangebietsgrenze“ bezeichneten Fluchtlinien umschriebene Gebiet zwischen Rennbahnweg, Linienzug 1-2 (Theodor-Kramer-Straße), Linienzug 2-3 (Bertha-von- Suttner-Gasse), Linienzug 3-4 (Sileneweg), Am langen Felde und Wagramer Straße im 22.	NOT	0	(u_5 / fassen  :2 (u_12 / Festsetzung  :0 (u_13 / COORD  :0 (u_14 / Bebauungsplanes)  :0 (u_15 / Flaechenwidmungsplanes)  :0 (u_6 / Gebiet  :0 (u_7 / umschrieben)  :1-of (u_16 / zwischen  :2 u_13))  :0 (u_23 / Linie)  :0 (u_24 / strichpunktiert  :0 (u_25 / rot))  :0 (u_26 / mit)  :0 (u_17 / Linienzug  :0 (u_2555 / BerthaHYPHEN  :0 (u_20 / Gasse)  :0 (u_2556 / Suttner)  :0 (u_69 / von))  :0 (u_2557 / Sileneweg)  :0 (u_631 / X3HYPHEN4))  :0 (u_1707 / Theodor  :0 (u_2558 / Kramer))  :0 (u_2330 / Rennbahnweg)  :0 (u_289 / Strasse  :0 (u_1974 / Wagramer)  :0-of u_1707)  :0 (u_2018 / Feld)  :0 (u_2019 / lang))  :0 (u_8 / in  :1 u_289  :2 (u_1021 / X22)  :1 u_24  :2 (u_9 / Antragsplan  :0 (u_10 / NrPERIOD  :0 (u_2559 / X7671)))  :1 u_5  :2 (u_33 / Sitzung  :1-of (u_31 / an  :2 (u_297 / Juni))))  :1-of (u_22 / fuer  :2 u_13))  :2 (u_27 / Beschluss  :0 (u_28 / folgend))  :0 (u_29 / haben)  :1 (u_30 / Gemeinderat))	7671_0_1	['VerkehrsflaecheID']
Bezirk, Kat. G. Kagran werden unter Anwendung des § 1 der BO für Wien folgende Bestimmungen getroffen:	NOT	0	(u_34 / treffen  :2 (u_35 / Bestimmung  :0 (u_28 / folgend))  :1-of (u_38 / unter  :2 (u_39 / Anwendung  :0 (u_40 / PARAGRAPH  :0 (u_42 / BO  :1-of (u_22 / fuer  :2 (u_44 / Wien)))  :0 (u_43 / X1)))))	7671_0_2	[]
Die bisher gültigen Flächenwidmungspläne und Bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen Plangebietes liegen, ihre weitere Rechtskraft.	NOT	0	(u_45 / verlieren  :2 (u_46 / Rechtskraft  :0 (u_47 / weit))  :0 (u_48 / liegen  :1 (u_49 / sie)  :0 (u_50 / soweit)  :1-of (u_51 / innerhalb  :2 (u_52 / Plangebiet  :0 (u_53 / gegenstaendlich))))  :1 (u_13 / COORD  :0 (u_54 / Bebauungsplan)  :0 (u_55 / Flaechenwidmungsplaene)  :0 (u_162 / gueltig  :0 (u_163 / bisher))))	7671_1_0	[]
Die roten Planzeichen gelten als neu festgesetzt.	NOT	0	(u_164 / gelten  :2 (u_165 / festsetzen  :0 (u_166 / neu  :0 (u_91 / als)))  :1 (u_72 / Planzeichen  :0 (u_25 / rot)))	7671_3_0	[]
Für die rechtliche Bedeutung der Planzeichen ist die beiliegende „Zeichenerklärung für den Flächenwidmungsplan und den Bebauungsplan“ (§§ 4 und 5 BO für Wien) vom 1. Oktober 2001 maßgebend, die einen Bestandteil dieses Beschlusses bildet.	NOT	0	(u_63 / massgebend  :1 (u_64 / Zeichenerklaerung  :0 (u_65 / beiliegend)  :1-of (u_22 / fuer  :2 (u_13 / COORD  :0 (u_54 / Bebauungsplan)  :0 (u_66 / Flaechenwidmungsplan)  :0 (u_58 / X5)  :0 (u_68 / X4)  :0 u_42  :0 (u_67 / PARAGRAPHPARAGRAPH)  :0-of u_66)  :1 (u_42 / BO)  :2 (u_44 / Wien)  :1 u_63  :2 (u_71 / Bedeutung  :0 (u_72 / Planzeichen)  :0 (u_73 / rechtlich))))  :1-of (u_69 / von  :2 (u_167 / Oktober)))	7671_3_1	[]
Für die Querschnitte der Verkehrsflächen gemäß § 5 (2) lit. c der Bauordnung für Wien wird bestimmt, dass bei einer Straßenbreite ab 11,0 m Gehsteige mit jeweils mindestens 2,0 m Breite herzustellen sind.	NOT	0	(u_77 / bestimmen  :2 (u_78 / herstellen  :0 (u_79 / OBL)  :2 (u_80 / Gehsteig)  :0 (u_177 / dass)  :1-of (u_26 / mit  :2 (u_81 / Breite  :0 (u_82 / m  :0 (u_83 / X2COMMA0  :0 (u_84 / mindestens)  :0 (u_85 / jeweils))  :0 (u_299 / X11COMMA0))))  :1-of (u_174 / bei  :2 (u_175 / Strassenbreite  :1-of (u_219 / ab  :2 u_82))))  :1-of (u_22 / fuer  :2 (u_75 / Querschnitte  :0 (u_76 / Verkehrsflaeche  :1-of (u_57 / gemaess  :2 (u_40 / PARAGRAPH  :0 (u_180 / c  :0 u_41)))))  :1 (u_41 / Bauordnung)  :2 (u_44 / Wien)))	7671_4_0	['StrassenbreiteMin', 'GehsteigbreiteMin']
Für den Querschnitt der Theodor-Kramer-Straße ist im Abschnitt zwischen Rennbahnweg und Bertha-von-Suttner-Gasse Vorsorge für die Pflanzung von zwei Baumreihen zu treffen.	NOT	0	(u_34 / treffen  :0 (u_79 / OBL)  :2 (u_303 / Vorsorge)  :1-of (u_22 / fuer  :2 (u_662 / Pflanzung  :1-of (u_69 / von  :2 (u_95 / Baumreihe  :0 (u_663 / zwei))))  :2 (u_100 / Querschnitt  :0 (u_1707 / Theodor  :0 (u_289 / Strasse)  :0 (u_2558 / Kramer))))  :1-of (u_8 / in  :2 (u_818 / Abschnitt  :1-of (u_16 / zwischen  :2 (u_13 / COORD  :0 (u_2560 / Bertha  :0 (u_20 / Gasse)  :0 (u_2556 / Suttner)  :0 u_69)  :0 (u_2330 / Rennbahnweg))))))	7671_4_1	['VorkehrungBepflanzung', 'VerkehrsflaecheID']
Im Abschnitt zwischen Ferdinand-Stransky-Weg und Bertha-von-Suttner-Gasse wird bestimmt, dass Vorsorge für eine Ausgestaltung mit Grünelementen in einer Breite von mindestens 20 m zu treffen ist.	NOT	0	(u_77 / bestimmen  :2 (u_34 / treffen  :0 (u_79 / OBL)  :2 (u_303 / Vorsorge)  :0 (u_177 / dass)  :1-of (u_8 / in  :2 (u_81 / Breite  :1-of (u_69 / von  :2 (u_82 / m  :0 (u_248 / X20  :0 (u_84 / mindestens)))))  :1 u_77  :2 (u_818 / Abschnitt  :1-of (u_16 / zwischen  :2 (u_13 / COORD  :0 (u_2560 / Bertha  :0 (u_20 / Gasse)  :0 (u_2556 / Suttner)  :0 u_69)  :0 (u_2562 / Ferdinand)  :0 (u_855 / Weg)  :0 (u_2563 / Stransky)))))  :1-of (u_22 / fuer  :2 (u_74 / Ausgestaltung  :1-of (u_26 / mit  :2 (u_2561 / Gruenelement))))))	7671_4_2	['VorkehrungBepflanzung', 'VerkehrsflaecheID']
Für den Querschnitt der Wagramer Straße innerhalb des Plangebietes sowie für die Querschnitte der Straßen Code 06315, Code 09743 und Code 01542 (Goldemundweg) ist jeweils Vorsorge für die Pflanzung einer Baumreihe zu treffen.	NOT	0	(u_34 / treffen  :0 (u_79 / OBL)  :2 (u_303 / Vorsorge  :1-of (u_22 / fuer  :2 (u_662 / Pflanzung  :0 (u_95 / Baumreihe))  :1 u_34  :2 (u_13 / COORD  :0 (u_75 / Querschnitte  :0 u_289  :0 u_22)  :0 (u_100 / Querschnitt)  :0 (u_289 / Strasse  :0 u_13  :0 (u_1974 / Wagramer)  :1-of (u_51 / innerhalb  :2 (u_52 / Plangebiet)))  :0 (u_1065 / Code  :0 (u_2564 / X09743)  :0 (u_2565 / Goldemundweg)  :0 (u_2566 / X01542))  :0 (u_2567 / X06315))))  :0 (u_85 / jeweils))	7671_4_3	['VorkehrungBepflanzung', 'VerkehrsflaecheID']
